itemID,userID,listPrice,datePosted,category,postType,itemDescription,keywords,condition
1000306,x2020alu,0,-06052015,CLOT,L,g66PIf8SehnJ1A7z9PXpuKNB7YnIcfwxXxjrIh5bLBb68lj5fA9CXz378SRy,"GREE
",mint
1000307,x2017alv,$54.00,-20032020,CLOT,B,PC6dufzLVxznkCznDK7W2do5Bsi3mBsfCYxGiDn3S9CTrKGYFohnQNpCWhgG,"ORAN
",decent
1000308,x2017alw,0,-08062020,CLOT,L,rwERLIrMSmGvWDOBug7H9tf9MuSrFTOzYDuvHTjwHkuzcNMTL6wdVY5A4oZf,"RED
",new
1000309,x2015alx,$20.00,-20102019,CLOT,B,SKDxItDPHVSNnOBdvlJ4oixyBhp4xhv3CiGtL5LCbn2QKJYgEs592ANKPXDh,"GREE
",new
1000310,x2016aly,0,-10092016,CLOT,L,2efQeDBPEvzxT7ZTXkYJ0XK6MNjL7QZs3a42hlcwwzW01cCGVfbHOYQsSr1D,"GREE
",decent
1000311,x2017alz,$92.00,-09092020,CLOT,B,0iD6VEu4ez0Vd4oL41hwhDROru953vjUbryToqX709nWb12x0GlqWOreYe33,"RED
",decent
1000312,x2018ama,0,-02062019,CLOT,L,wUWfn3ubKY0dvD8fz0GBzgx22XHTfQ8AZuENvA9bev1pAZ1PadY2nJZ8Iw5C,"ORAN
",mint
1000313,x2016amb,$43.00,-21082017,CLOT,B,A0glCfDizPkyVV1nkq26Kw9hdzr2XEaVqUNZd8lSngYGFSSz4DFMxQncEhkQ,"BLUE
",decent
1000314,x2019amc,0,-06022016,CLOT,L,VxRhfirKNXQQ8zx6UKKNnFu06O306OLRkYFBzl1mdK0gHHVT4KwR5DqImkwZ,"YELL
",poor
1000315,x2017amd,$10.00,-17002020,CLOT,B,9su3wNfdSdE2PqMk7Z1L40NX5Jsc8d6jhmyiPVGBOR8w3fgdVYILiZkHcRJR,"ORAN
",new
1000316,x2019ame,0,-11082019,CLOT,L,L4Gly0rzFf6nJHeABwca13CDXr5amWJmc1Z7dXQNkjcdzs7neoQGvOnKKHQH,"ORAN
",poor
1000317,x2018amf,$59.00,-08032017,CLOT,B,EZSKbbnHbavxJV2uk6nPpxOC4JYwgCRDDizMgEdAOTp4agNbJHxOof59FYFz,"ORAN
",decent
1000318,x2020amg,0,-10062017,CLOT,L,VKUbWXoXEbL0oyz8slcwDoaZfjdAdRw1Ip48M5sqTncTmN56S3ZPIAVPV1qD,"ORAN
",new
1000319,x2016amh,$32.00,-12102018,CLOT,B,kV9x7rs4I4kWCb93kCYC8O4YACKuMhgiQPKYCUmn020plkr0yYQjXxQVmEts,"ORAN
",decent
1000320,x2015ami,0,-13012020,CLOT,L,4eHpZjSvVhEcxeeQ9fdGZi8YSjNo8tNFYp5iqJNvaYx4813qxUmMYskN7kVO,"YELL
",used
1000321,x2020amj,$50.00,-18062017,CLOT,B,i4FbbzEEEwa8hHRdh037zw0bwGJEUBos9mSPCgxx7nFUyXGyQJ6tIQaK21ux,"GREE
",new
1000322,x2017amk,0,-15082019,CLOT,L,xiRBj8SmyBqQmVheFNbOeX8rLbaxjcYMZRlbRUkcoaukhk8gC0EujnSAjins,"YELL
",mint
1000323,x2017aml,$85.00,-10042017,CLOT,B,71qF1pJY8aJ4XK5jVyokGwgvcc7QWPMKuy7iLiKhjIrtvNGtbCf4NxVcfUO3,"YELL
",mint
1000324,x2015amm,0,-14012016,CLOT,L,gOu1wnqYJWDaPDUJtkjpyKXc5Kv2nUv7iYRh8mRGGbEtJ61RaCEnLFnvncLl,"GREE
",new
1000325,x2014amn,$14.00,-00022015,CLOT,B,E51a6UKByncbORSMIMOVGo27jg71enPJzuc94s8PWDbea1aJAclF5k0MNlhm,"GREE
",mint
1000326,x2016amo,0,-16012017,CLOT,L,wnqelveFwMunY7haJeVGu6LBRRfshFgEfBONZkOSHxj7XFBwzzetG52dw7uz,"BLUE
",mint
1000327,x2020amp,$64.00,-15062016,CLOT,B,AYP2iqsWDiNPowYBhcZr3NqJ8G96Wgav3q2LZ0zgVEppq3k41470Zs7WtV1H,"ORAN
",poor
1000328,x2018amq,0,-01062019,CLOT,L,3zmvIixgYjZx2fWtZoTU36G9pqMZJwYNXg2iGyvAV5G8yOAMk9iomui2BiUU,"BLUE
",new
1000329,x2014amr,$56.00,-16112015,CLOT,B,aYLJiKAE6NbEAJm1XXbE1UMHAf9di84Vxcj7CUf6RZkZ3zQ8D6AvD7DjDAdP,"GREE
",new
1000330,x2020ams,0,-12002020,CLOT,L,WHRONRPIHsOHROJ1ENdF291WE3pJhR7cUB2EtRZDX2YO7nbeLVhvdJ8y1UJ2,"GREE
",mint
1000331,x2015amt,$100.00,-12102017,CLOT,B,idCeKAHzpmPUguOzV8Q2RhU3PZbxpo87phmafPRBDxJW3qJewcFKVLrgQymX,"ORAN
",new
1000332,x2016amu,0,-11052016,CLOT,L,COYWVW0dRpf7C0IdZ2OFLl0inXGKKs5HPksBA4fvcyYC2ACkRTqjuzfTVGnN,"GREE
",mint
1000333,x2020amv,$76.00,-07002020,CLOT,B,LoqG2M1kjMgXYc3hFtqD71Zz7bSVemYEmMpans50wrFcSTQWcfGpsA5Znnr7,"RED
",poor
1000334,x2020amw,0,-19002020,CLOT,L,MzMqoTIEWXtrqx97Xe330QpVB9S0FKlegWv89urHzV3d9bwFryz0CCGUuS6v,"GREE
",poor
1000335,x2015amx,$26.00,-02002018,CLOT,B,vT4wfme8vmLtrjSFXPFOM28dI9iEDlXxITC9WNhpQzDieposjnOj5tFvUGpl,"ORAN
",new
1000336,x2014amy,0,-19042018,CLOT,L,jZlCiHq8dnP6yjTKd3Z3xO3SAAtJMgbBBLL3ZVWF9RLOIAyKITyucNmYLlhp,"ORAN
",poor
1000337,x2018amz,$16.00,-16072019,CLOT,B,MCJ81gAGX5VquqJUlC41kqRiF2oXnNKKPawJGHKdZieTUDGSz6tC0Gu5BrWd,"YELL
",new
1000338,x2015ana,0,-04082020,CLOT,L,90PGl6YxeHfgcqzdjMF133aJJLwvLDWcEXEbgKFmcQ5MpPJr4xOfeLON9AlY,"BLUE
",mint
1000339,x2015anb,$49.00,-13072016,CLOT,B,8WKYuZFOWz0wUaziMDpgBGFgVKmP6Gi1Z6eiIFU4KyTEx9ZAlhXQJBjwW5XU,"BLUE
",mint
1000340,x2020anc,0,-06022018,CLOT,L,y6ixiGQdG8496HrI035wxqV0D9XNGfsHX4cI9Jx3EK0O4B52G4X7r5Z4xu0P,"ORAN
",poor
1000341,x2020and,$102.00,-07052017,CLOT,B,hTsIv986fEkKpr6K8QGkS6wmyb1ChNnIyj2BRe37HkoMaNwf1CmUpGAfpzeu,"YELL
",mint
1000342,x2014ane,0,-13062018,CLOT,L,NbqK6hkgNT0nwDqVMM6Kf3eFeebNoeO6rSqcyk4f4LtbpAq8h2IDASpgriWi,"YELL
",poor
1000343,x2016anf,$25.00,-23002015,CLOT,B,PCBm08gA3YOqYCgmKx48i9kDpn9YvR2Liav4y8jsKK4DcLQgBrs5GvujAGYb,"ORAN
",mint
1000344,x2014ang,0,-15022019,CLOT,L,fxKH2nOKimy0wUlWbO0d5h8xDcX3xR55TW51m4TsdgwIR8Bn3jTzlUuJebuJ,"RED
",poor
1000345,x2016anh,$38.00,-19012015,CLOT,B,bODZyqo1mxROS3DGZgCPcgzQOgSdyfdP6IbTDzzAn37mR5DeXE5EEnRVObey,"RED
",decent
1000346,x2020ani,0,-06032019,CLOT,L,NR02uStHxcSVxWMMf6f0UFout3Dxwwj5wRN33SUFa8oy8RUPJuTO9PSjXxEJ,"BLUE
",used
1000347,x2016anj,$118.00,-15102017,CLOT,B,kaXHAt8XP9T6vcbXNIp7DXKN4kyeEIVoI1oUjJyvNALtkAyW1nNmFSEpCwG6,"GREE
",mint
1000348,x2019ank,0,-19072017,CLOT,L,ABCUgDUnRgC9SJuCyQIHyMg2hk9FgvfSOgLIsLaU6wKOvxKQtam8uWORsWL4,"ORAN
",new
1000349,x2019anl,$93.00,-10102019,CLOT,B,KqMNwjiMF1zGMZFgjCOcon3Vfmi3usdGYy0qInCWAR8K1VRSxrwpGtPVRhXz,"RED
",used
1000350,x2014anm,0,-00042018,CLOT,L,Fp46m50IWNVmxNDlnNBJZzh8vBA7NhF3SMn0ekBV8uyPUNYSPwcFM3TO7vjB,"GREE
",used
1000351,x2017ann,$92.00,-20072018,CLOT,B,JISM5YUtTXqjzrMi6RN3Kh7iuk8rr3MEWYFb88X8Vr3PJC4oPogtQOdyY8cQ,"BLUE
",used
1000352,x2017ano,0,-13092019,CLOT,L,bQiSdSRBIFubgonBMMKJFF9Vc7QTcQOsHUEvNRJQD4eVfFuGgrU0CqHiLRgS,"BLUE
",mint
1000353,x2014anp,$105.00,-13022016,CLOT,B,Le3MoSSNZvzaKODDJCiO1ORlk3bbP3yEfEIXUjbvY2Gor3VLm1g3shWizHZh,"GREE
",poor
1000354,x2017anq,0,-16082016,CLOT,L,1hzykWOav4f1GRCzYCk0eih6IEkaJin1UqW7MYCDdjs0kbDpQUqnlwtEFHd0,"RED
",used
1000355,x2016anr,$41.00,-01052018,CLOT,B,VKv8nDwzaybKRtFYrOlrLndttyaqMkB0d2pOcgE5q5RJLb5ZRiJZzkbU9OmA,"BLUE
",used
1000356,x2015ans,0,-10112016,CLOT,L,tQH9KDW8ShvhFCjlO7J64kKTxKWEo46WuUQgYM8CYNHMzlZkYLLsqoZbCaDy,"YELL
",new
1000357,x2019ant,$26.00,-02092016,CLOT,B,GWABF1UhislvjJx3k9zYp8SoGYJ8WzsPHa0IHgmOvief94neaQEEMjz9FVqf,"YELL
",poor
1000358,x2017anu,0,-15012015,CLOT,L,JDBZC87cZgSMqVCFCsBPNxLsQdOT4yy4zxA7qUGqP5rNOMaXRA2qyHBZ3jbD,"ORAN
",decent
1000359,x2019anv,$88.00,-11012018,CLOT,B,lDdDOSJVRQC5fFr6CrtEkwO8HWJe5Rk8ilnxXyJRRQTsVbYfrLoxEgQldL6r,"RED
",new
1000360,x2016anw,0,-17042019,CLOT,L,cKBcj2sBjEN8KbCSeTnkHsmVHxqkv6cPoC1Alt5RhjX5lIE6KsmHEA8aPTrD,"YELL
",decent
1000361,x2020anx,$90.00,-03002018,CLOT,B,ctUvbxnEYCeW72ABR1Hj4HZER6osuwpwgx1vVQH7j3R9KgpRGdCLnsRNjQq5,"GREE
",mint
1000362,x2020any,0,-17012020,CLOT,L,coLWGYCFnQnZ0TIoqu2Cz64FnQL2tt3b7rci5Ub1vKc3sm2vFYUn4aRRY4pv,"RED
",used
1000363,x2015anz,$117.00,-01052020,CLOT,B,CCjXowhK2yp64zUXFZIvvJGmZ9EFYEcYEzA0Z429osWvfjuaQUF6YiDOvsMK,"YELL
",new
1000364,x2019aoa,0,-10042018,CLOT,L,5nGWb0Igt7VgvyLkp9hPhIHFrYnyjcPktVMLT5Lcmda1d236VehpsPYE9xrW,"RED
",decent
1000365,x2018aob,$94.00,-24042015,CLOT,B,jam1NC85fenvnB0HSmppVqDxaC3cTkFA4Uy7iMsWTGJ8Xm4yOI6AlknDODF4,"BLUE
",poor
1000366,x2015aoc,0,-05022016,CLOT,L,Jc1y0bRp5qxyGbPDI1P4GsS94pTP8KJLHzLcrdjk3L5Dl9HEydKJSICtMkxz,"YELL
",poor
1000367,x2015aod,$70.00,-10082016,CLOT,B,DE2T0UzhLIg83ei8cxsjihTlUeaaSzfVX0iAb6uIO7zbYMS6JKJ0dJ2v5PxB,"YELL
",used
1000368,x2014aoe,0,-16002018,CLOT,L,TQQ6cKIo0sxOTKtLInfmVBBe6vpck6imMVi8OdUAgblLuCDUuoEeBjOPQa7g,"GREE
",decent
1000369,x2017aof,$39.00,-15092019,CLOT,B,is41lJoNJDJVRZKpU2BlUQDW4WAbW5k8nYQlte1BluAtVMHqAK4XkNANx8nd,"ORAN
",decent
1000370,x2019aog,0,-03022017,CLOT,L,z5crmvFI3htcA2BfS2URBzRzT1HWBY2s1VGhoMaiIbCDK5FN3ExSzIh50T9f,"YELL
",poor
1000371,x2019aoh,$117.00,-00082015,CLOT,B,DbRuJAdSh4WNUChsT16igBOjXWyq9f05EDcYxI9kAWB58PhDrdRzJxLwtWqA,"ORAN
",poor
1000372,x2016aoi,0,-01092019,CLOT,L,6dZ0SHzW9QLOPkClbWfZAFjrARq29D7GWrSePRzKh6WaSOkktiwVDekVcWNe,"YELL
",new
1000373,x2019aoj,$59.00,-14112019,CLOT,B,EISHCWeVW5KNpxNwpvLOUVIcsLReTF3uOx4GuLQX4Y0QiJ4UDfRxnrNEt3bL,"BLUE
",used
1000374,x2020aok,0,-05092019,CLOT,L,OCA21DISgnmZZhrAQ9g7PTJfC9m12kHcOC8LM0EFO9eoYt1tLKzKJRgLQR5V,"RED
",poor
1000375,x2015aol,$65.00,-15112018,CLOT,B,Wlf0ADVzWt9saoY3yYyhPaHoqxYNzXbBwxIJkMEXR7WUaZTq5Cd3mJVCxcyG,"RED
",decent
1000376,x2018aom,0,-00052020,CLOT,L,9uEGUTDEciTwv33vzxj5UoIwtzS7VS44hsfCt3pHX1RJeA1G8jKXZFUcRCcI,"RED
",used
1000377,x2016aon,$15.00,-24002020,CLOT,B,gD7uci7EalzezOk39DEHAy4FozrzH91z5S9S2xfIAijKS7BDTawl7NGEHeWi,"ORAN
",new
1000378,x2016aoo,0,-15102015,CLOT,L,QzJHZYxh40KjBVSKh8402mIRKYZKG6VmNZef2W3efH2fFAiSxcrTPTc4VC7M,"RED
",used
1000379,x2015aop,$78.00,-05052018,CLOT,B,R1xJmZH0ubfzN41mHv6recJzeGNJ9c45egszMdJhhvxYmbdPQGtbMlTYDhrn,"GREE
",new
1000380,x2019aoq,0,-17022016,CLOT,L,tMKmMOKU0rAO5EDzbch4lU3KXG0jkaj2nn7cmpqR6e3nUAfr79vFR4YJXwJI,"YELL
",decent
1000381,x2017aor,$100.00,-02112019,CLOT,B,PRYDLreSil0nqDHS9nppb4g8MnttbHFvlLW9Q88mJgSBAdoC249vz3DrBxIe,"YELL
",used
1000382,x2016aos,0,-23102017,CLOT,L,GHShnXLjXpBDZ4GPU810sYDjlm8A6pAMVvivcFUME41NOxbI3hWzxqj43LDN,"BLUE
",used
1000383,x2016aot,$79.00,-14072017,CLOT,B,PLD5qjbFyafXr83E6Bjs4JVSFP2EN51xr0lxrNFhTDUzXrhSY3VNjB6E1U9H,"RED
",poor
1000384,x2019aou,0,-13112018,CLOT,L,Kp72XczD7fDJ8fictDAcBGZYkBcKq4GkGzHiyPRkPoqOc27EnuPkGfLv1Jr7,"GREE
",decent
1000385,x2015aov,$109.00,-24022020,CLOT,B,jyaHs0HZlsuAejpFRiw8Hv3xF2Fz03OBkUc9gXWe2YmUuPF4juhhaW84td1e,"ORAN
",new
1000386,x2018aow,0,-15072018,CLOT,L,oHYUzBOg53oLEpsdgXUJ2HbKxxeh2qD6Tr31N8biPBG5iaI9ZnnVRqNOhLet,"GREE
",decent
1000387,x2014aox,$90.00,-07092019,CLOT,B,sw1HOVKgb1yywnNN4kQNW5drlgVPdJFvjE5CqwwFPj3uFVepwdOEIkJxg5QG,"RED
",used
1000388,x2015aoy,0,-08052017,CLOT,L,2rUjrb80Gq9MbNqgNiR1B8jt0kpz8oqxjpfUIqY9fgS0b3OfXgmQAKhfUsSI,"RED
",new
1000389,x2014aoz,$47.00,-06112018,CLOT,B,lcKfJvf3x5ECdkURsa1lVB2V4AtKDnSl1igi0dn3NrUIh3EOzfdeDoUS4dXK,"GREE
",mint
1000390,x2018apa,0,-03032018,CLOT,L,6Msa8oP816Qga1D74klIT2wsbitwEbrDjR0glhXtHa3Ed7qyyZPyYoomi15u,"RED
",used
1000391,x2017apb,$74.00,-17062018,CLOT,B,5fs8aZ3vJaH6KbRRkbd21JjvB1Atl6DHvcg26YUQwj8VHFq4p1IapUgmyYlZ,"YELL
",new
1000392,x2014apc,0,-19002019,CLOT,L,zferqMF58uE633MdVzd3fIRCO6uJ2NYsNxyk1degRDtI8r6nJt2MT6bvNIId,"YELL
",decent
1000393,x2015apd,$79.00,-04072015,CLOT,B,9Wqvfjg958rR8UwBiy8hOcfrbIatvs0ZExzD9crsB71LMKKh7l80yQxPv9wu,"ORAN
",used
1000394,x2019ape,0,-21092015,CLOT,L,FUGBdQAD35gadoK5JUGnKMg0MShYtudud7iERbFyfm2HeFFYSRbgtFQGsvb3,"YELL
",mint
1000395,x2016apf,$99.00,-13042019,CLOT,B,uHXxyYjO3ekz9jlCtF7XrjLDnZNsp9f5d8e61UKCwaapMrq20tm7KfUPEBKO,"BLUE
",mint
1000396,x2017apg,0,-16112018,CLOT,L,GofV4yC2BgzIchqxI3C147kYoVRSZY7nxzqJpoyDn2Xpd8gbEYHZTBGsTwyG,"RED
",decent
1000397,x2020aph,$62.00,-03072017,CLOT,B,pKZ55Dq0C6AjZDri1wc42mIHw4bEa0fyj1oofn7yTsBIRlOhHR4AAZ22NZfI,"ORAN
",new
1000398,x2019api,0,-23052015,CLOT,L,VVxET0L2EyQmgGkOw05bTBISW2dZPsRrMGkfRk9k2XC7gntGvFNNHe0t1RkS,"RED
",decent
1000399,x2017apj,$13.00,-00052015,CLOT,B,QWcuuELnIHLSK40ysBDQ8K6w4x7WKK6meYZX0Tjz5omkQiAtw9a8HHFWBEGm,"RED
",new
1000400,x2020apk,0,-13112016,CLOT,L,gosDbjx6PdAoFhSFf3JUTm4iyhduFacGHblRrnxWM7pHiK2LMMXD6z9Z0RTM,"YELL
",mint
1000401,x2016apl,$110.00,-19112015,CLOT,B,wyOAq5pGkLScvTkNbw0cx7Rr6gSWczmkvfeR2OgbJdNhj2rhkkMRtibTxA10,"YELL
",new
1000402,x2018apm,0,-17052020,CLOT,L,cAIteR5xG0tEcVIKBuq3BowKfeKFJfLJzbucFt5vGJNnJIz7x51k5NrtupY3,"BLUE
",used
1000403,x2020apn,$53.00,-24092018,CLOT,B,CJQdAEac7fZSLbdM5qSltuvAwJUvkIjiNXuxYu2loq5ekoyGQpn2CI2KoRhd,"ORAN
",mint
1000404,x2018apo,0,-03012019,CLOT,L,U0SSPKbMFPokbgAgckfToRf4mforhwneyrLbxJmHFG9VcRQNkELcKL8XoBgU,"ORAN
",decent
1000405,x2016app,$84.00,-14032019,CLOT,B,Ji6CTZnb3CjWYzgbnxJfj96eLUdfLV70AyfmPiCiUl8zen8wSIGgOCClj6hV,"BLUE
",mint
1000406,x2019apq,0,-21082018,CLOT,L,IuXpqU31eW1xCW00XwCQCAYJ62ScqE4YReMh3LaaYJr0CApOeh1yOZJbLRx5,"ORAN
",new
1000407,x2019apr,$16.00,-14002016,CLOT,B,si5bBFS91pUVpFoSchmDTqzyxgsaFvv9I9cw4bBvUnIb3KBlcq5meg7f108u,"ORAN
",used
1000408,x2020aps,0,-05002019,CLOT,L,k46yF9TaI658nMeC68ijXdto5TIn7S3fpBl7OcWNjDV32OLlpvKGmH1OWxAU,"GREE
",used
1000409,x2020apt,$49.00,-07052015,CLOT,B,rVzQjqC5OSr7Mo05iCJT05aSvUosaUNkHd74ZhYe8KKPf3mRYQIlXG5pkG5B,"YELL
",poor
1000410,x2019apu,0,-05042015,CLOT,L,NdmX1vsGY7uuKNig9sEj3fcw69eYGI4XdZzHNLGc0ZOCwx6xdyI95QEk05Xa,"RED
",poor
1000411,x2020apv,$80.00,-23012015,CLOT,B,Wqt68SzKhie75E2LJQbpqhcp8e6ftB31zNhjgEMzT0iINFZvULrErV0Stmer,"RED
",new
1000412,x2017apw,0,-00092018,CLOT,L,egwghO1lrER9RMt186sIad0VNI7Y2vnAp12kkPcEQSbxNcMtgeGv5xZ4OAlR,"GREE
",mint
1000413,x2018apx,$56.00,-02112017,CLOT,B,onVY16VkxazC1EHb94VPnbxYKdM4USbbZkaaSpkAMONe3h8JaaLJwIcXDnvi,"ORAN
",mint
1000414,x2018apy,0,-07022018,CLOT,L,p68oPMrEJJIl0r8apZvDfQFlRtjbFpgFiwk9dCqRZOz44TkUZ6QkC20YyBkz,"GREE
",decent
1000415,x2016apz,$25.00,-05102016,CLOT,B,y6VVStjgYKJXexQskR5lvzJfb8XgBleHu78ZGyARmo4mELkA0DYtxawCdPqZ,"ORAN
",decent
1000416,x2015aqa,0,-03032020,CLOT,L,paRJoAiCbKDk9WF6rIZA2qemC8ZQ20kgJZubeSwNww7iGyJHkqT3aVYSNZAX,"YELL
",mint
1000417,x2016aqb,$57.00,-08042017,CLOT,B,0SA1SqOm1ufHuSGwKq8ePHQJbwf6sgR3ZPp0PF2HOPUAG0EfarbmZ9TrV28W,"ORAN
",poor
1000418,x2019aqc,0,-22032019,CLOT,L,29rAYIc8r5OzDawEjTH7mEcJBly521S6hWXg8h5djmMteCm2o3Q2Z0UFArUX,"BLUE
",mint
1000419,x2018aqd,$99.00,-08022017,CLOT,B,vaZmLgjM6hfQhFRjGpAAa8x9XYY7EIoMtGpnvf4z6zbfWPWVijPw24OiWMMm,"BLUE
",decent
1000420,x2018aqe,0,-00022019,CLOT,L,iiVUaBOLRSpX2B3ryPZ0xlgNVh3kxt5tIdMH55XxTziK9W2wjvWEu9W6rkkD,"RED
",poor
1000421,x2016aqf,$31.00,-09012017,CLOT,B,XpWZm8kmdMRkYnRcS6D6Sxvjo0VHkrfOsC6f3RyrSoTjZwZ9ImCWsTsfOY3b,"RED
",new
1000422,x2020aqg,0,-11012019,CLOT,L,TthsXGv4dclVHqa3tDm1lsHWxMET6EK5cE0lsih3u05UIg9U59T0q4JwbwSf,"ORAN
",used
1000423,x2015aqh,$61.00,-05072017,CLOT,B,Fgj8y7FZ4kvMQSaXSPYd5cIasbmF14sgWHcARCf9i1nrROuNYrxbkOaKyP0U,"ORAN
",decent
1000424,x2018aqi,0,-20062020,CLOT,L,ns0ds1rULPs6cFfW9dqEexHIbBVxks7uU2V9jRXJI8vLohBauvYSmv2Vjm1p,"ORAN
",mint
1000425,x2015aqj,$108.00,-04032016,CLOT,B,dTULGlt15CYfOoMme6UqZ85QNTN16SVQG24z8YMhNR6NBh0uIATcrWVYyBCf,"RED
",new
1000426,x2019aqk,0,-23072018,SPOR,L,6WL9C88tR51F428DWaLND96uU4DizWMDHPwX5NvBM2XSXuUcd3lJxsQOgZnw,"GREE
",used
1000427,x2020aql,$63.00,-13092018,SPOR,B,lIFCmuIInVzjmQFmwvzyAci7driMb02R4HKMK7OTdVwrQhxpcq2qfclNAcpY,"GREE
",used
1000428,x2014aqm,0,-03012016,SPOR,L,q1xZDNYB4bFm068xWF67HHH81eLzWBAr7grWT2mGkBYPqUOgAjx3pH1rljQA,"BLUE
",decent
1000429,x2018aqn,$98.00,-14052017,SPOR,B,82L1gwdDyeEnNYOe22hPXI8cSV9xKy7Bor61n0ZsXFHDLl6L67CYZyInWuQw,"RED
",decent
1000430,x2019aqo,0,-07052019,SPOR,L,rynnUe5hiQXcGMjUHRtC4J0YjipKv8mHM2wr2rBOIbXqACS82I6u54SvCL2u,"GREE
",used
1000431,x2016aqp,$16.00,-07112018,SPOR,B,5wqbgAZdncfDRfDXg96G83kAEYopz0k4BSSpUzH6pK5JQM3fjRFeKHBza7HN,"YELL
",used
1000432,x2016aqq,0,-06052019,SPOR,L,czjfDigtdKoS4Hc7y8dg6dHyBQ2nn8KYjizJnIkBdcOfGlXDMGnufx9Jwqlj,"GREE
",mint
1000433,x2016aqr,$20.00,-01102020,SPOR,B,kV5MmY25WyHu6y1ROfLuDURBIhyFRoarIZSSQuA6L6R3kOiuqOgAhc68RcuQ,"RED
",mint
1000434,x2018aqs,0,-13102019,SPOR,L,Pfx8I8oPgWvlc3BdXm10Rhc6Xq9LzeJFQe9cRKlqEe1KZhOZRkNhMDxAxJhO,"YELL
",mint
1000435,x2019aqt,$106.00,-01022019,SPOR,B,QBhQIVEi33FDNbA76sOCimJQ0JsOknO3o8tOKDRjipuctjbEBKugfuutBm3Z,"YELL
",poor
1000436,x2020aqu,0,-12022016,SPOR,L,O001eOTQG6EeHabRnTzRboj26IJqbJ9sqboSWF1daCD2LDJh5O45b81ZrDEn,"BLUE
",new
1000437,x2019aqv,$42.00,-05072018,SPOR,B,HX4uHFlbzJLxIXY55OiaTBV88w7qfTGelBcxDobRBJxApIHfp2mouJzEcM7Z,"YELL
",poor
1000438,x2017aqw,0,-18092015,SPOR,L,aj4OJFRcSHJcFNGkEhD9wM7yv05twoohB89BGAStxnuzyOWs42eT0qFGQxwR,"ORAN
",mint
1000439,x2019aqx,$19.00,-01072019,SPOR,B,0A0nujXJRlIyQV6aZ5RXGrcE6xUfS3g3aTRf8EuELjX6dSbScG6HmSOChTnN,"YELL
",mint
1000440,x2015aqy,0,-23012020,SPOR,L,z3BmJnAyBKdb35jkZxK3ynm8ZPUU9FoSXIwywSlz0eupsopSfl0sI5aKvanX,"BLUE
",decent
1000441,x2015aqz,$45.00,-06102015,SPOR,B,5bl5mElqaOnT58HSBTwgS5xQBLHJTpjX8IhIsxl7JmsfzDZav5VqVBo9IbP7,"RED
",used
1000442,x2017ara,0,-03042019,SPOR,L,QqiGY8zHz96vtj4DOlEFHBGUOShhjq4MVJ19GO4OJt7fRkZIJ5dhe8tUZA0Q,"YELL
",poor
1000443,x2016arb,$77.00,-24022019,SPOR,B,0dyp1fPAax8emoJXw4j8T3umANmjDfTPTka5NMLPhTNsPQ1ibX8SPp4qBUy2,"YELL
",decent
1000444,x2018arc,0,-04002019,SPOR,L,aGpTJmAhlioCXkTkkGkswD4dR97MVqkLiQ20lQncbFEI28SQUnK6uT0vb9va,"YELL
",new
1000445,x2015ard,$94.00,-12062016,SPOR,B,v64VSaQ98WsrqqaxB1x3VBpFLvSlOx4zTQJgsqK7bGefw6CNGRr1IASC95DA,"ORAN
",decent
1000446,x2018are,0,-07072019,SPOR,L,w6EbIYPOQvQG5cxUUIhMIAqs3liwLX6Ykb8lg0eFCwrohdqrLh6PBEKjUvkg,"BLUE
",used
1000447,x2014arf,$59.00,-20082019,SPOR,B,KIyh6Nxqm7w6XCXWV4kNUlhkuURwl8EML0ub5oU5YjESIHlHm2cLImCAYggy,"BLUE
",decent
1000448,x2017arg,0,-10002019,SPOR,L,G1FLeQauabCmEuu6p3hwzupzekJPMUpc8jgf2jGAJRmEzzUMywrkK40l8N43,"ORAN
",used
1000449,x2019arh,$24.00,-15022017,SPOR,B,aeidp2ZozyCxVVMNPOcdXwDZ8MqlRN72Xvuy9swcBZEzXIgVV3u6p1fj0lIC,"YELL
",used
1000450,x2017ari,0,-15082019,SPOR,L,R6qOI9rOOzzHqJs7DdoGDooHNCXeK8l0Ok2MIDXYDBT3KW9PPaJuLralmHqR,"RED
",new
1000451,x2014arj,$95.00,-08002020,SPOR,B,Crw7HafGXcCOAySj3g0QXUZCrsOIfsaD2KE3g4vSW7Zzo8k8UUk5gkwNTRcP,"RED
",decent
1000452,x2019ark,0,-07052019,SPOR,L,yHhoKEKawD2LjnqbuJhzJGrjvP5Rwa6WRkx22QkKYbwMSEAtlD2SgolyBzt6,"RED
",used
1000453,x2015arl,$48.00,-11072018,SPOR,B,9LfQVrVTTSPbbMKiR454VbBU1KnPN4P8koI2c4MSnQdVQku2mXODNvJ6JG7W,"GREE
",poor
1000454,x2020arm,0,-00092019,SPOR,L,G2AljjkoGOyEDtK4g2IUgo6knDvsnCYtoJDjwzqJGq4f5jdPHH8LfbaGnhHM,"GREE
",decent
1000455,x2017arn,$49.00,-03052015,SPOR,B,lLA1v34FPwJrqFuHZUMmkJNzS6dyWpovNxAXWMQdRQck00G5S9iHjKefhY0u,"RED
",used
1000456,x2018aro,0,-04082020,SPOR,L,rfqdU6HRmILdD3b1f0pMHsfL9jKGthQTZv0QsMU8Q83kjyfEm3NkQL1AwWgx,"ORAN
",used
