itemID,userID,listPrice,datePosted,category,postType,itemDescription,keywords,condition
1003407,x2015ats,$16.00,15042016,SPOR,B,2i5o1r6hWzC1eh5mf0KiAfF2MwWMVbRmSBmzWkr1unPlRpMriAjn4vAu9PF5,GOLD,mint
1003408,x2015aoc,0,03002020,SPOR,L,nwhwKgitNMYP7m7b0uWiXWSiANv80iJwPwltHnWeflcewgWdFkhkMEX2DvUi,WHIT,decent
1003409,x2015bmc,$16.00,08092015,SPOR,B,3uF8joqok0NGoq4VptHtv1LpK6ktpUXqYW7OeydSp5q8czBb8aaVQtEYFGTb,GREE,used
1003410,x2015adi,0,12102015,SPOR,L,vdf9iKC03qwlPMS3CcZAQhg6aEcbyvzcgDNpvPUss1vam3gZRf6zRvU7ytOk,SILV,decent
1003411,x2016bja,$31.00,08022016,SPOR,B,wi1HiAypCHxbUU3sYnRd0VqZfXhb9d2wTIMFmDdfBH0sdBGjB56STySTN0x3,BLAC,poor
1003412,x2019ayr,0,23002019,SPOR,L,nWKJ0gQ7qQ9UeNqK3XJLARionGnABaWFYIUNzPBcxmuna8E4bH2U2ZjOJt9F,TEAL,new
1003413,x2020agc,$112.00,12042016,SPOR,B,1vlUvywy03gisnPuJyR863348iY0wuYAHRUJD6uf2blZor1cIJOUI63GLesg,RED,decent
1003414,x2018aan,0,15102015,SPOR,L,zl13ScVmz426rdS69qVVmEwAXFgRy37O6VUNJx1t7qqUjRiYe7Um9J2jZOdH,SILV,decent
1003415,x2019acr,$71.00,13012016,SPOR,B,9QqAngDe13LnvA3IriUdlEMO3XzUREpOSrMUybYx1tZrQf8nwfg1429ZdxWb,NAVY,new
1003416,x2019aka,0,14002018,SPOR,L,thYuKvRH1Fi8F6794pIDDkviirBhRhP9ROT2srdPdzJnTsx8R4UXDoNHVILh,PINK,mint
1003417,x2017agv,$62.00,15082019,SPOR,B,S12n7ki9tjKEuYbJSMm967Ft1oQ81F14pfYXFHLawdSDKzMRqZLrg2y86u4U,AQUA,decent
1003418,x2020adk,0,11052017,SPOR,L,k0EyiBiNm4qRQUusyioAmpzoHQHixMA0BNQcMsduXQ8iY7KWvCenxk9eIBPO,WHIT,decent
1003419,x2014adf,$12.00,24022019,SPOR,B,iJk6yp5lYbaeLcKgKgfUWyvb5i7OE2DCNDDLLPrIyGXfQeKZahpr2s0tCYWp,INDI,poor
1003420,x2017acd,0,23002018,SPOR,L,EBxiu5gXSrdq1KSvYOJfIgbnMkJ0GGLF1vqtr4n6cd1esIgpCpxAtePKB6Sa,YELL,poor
1003421,x2014bdx,$84.00,02072016,SPOR,B,VogHQdyKOoCveayjxLwe1ibqnyvFBNdjCmsDSFsjeHiFkF0L3xmkRuYodyxJ,AQUA,mint
1003422,x2015bki,0,07072017,SPOR,L,vGHBSx4zaILiRLcNggz0875iC82n5v9VH4M3beAafnyu9ir3roV7w5LQhEUJ,WHIT,poor
1003423,x2018ajy,$12.00,18052017,SPOR,B,CAf74Y1uLSPJBdmw3ZBPQQC3Th4XHet2XDjRgGuOasqSlCTuXFKyiPdUUqRV,BROW,new
1003424,x2014bfa,0,12102019,SPOR,L,pjN7m9KbzcVnSJqrkteffYZ6xY9BbnhDuUcA9tCKMc7mC6UAke2ZjMCwQynM,GREY,used
1003425,x2015amx,$76.00,18012016,SPOR,B,RIAhz0els7FlvPF88cfItuSdSOBZrGHLgjdMKBQfe1raQEIdKQOVOxXCTDD9,GREY,new
1003426,x2014bfa,0,10052020,SPOR,L,u6eIKEqPQNlCmo5elHwazXC5ajsoBuTY26pmyNxFmkm0TbweZYBobE2jZsRM,MARO,mint
1003427,x2016aqp,$63.00,04042016,SPOR,B,sSJ5vT6JXbgn1AGcFAfnuviRlQ6cqPuP4vd8bTWuGuoDtIOlNGBlDgNqbGjP,AQUA,decent
1003428,x2016aek,0,12042015,SPOR,L,xMCTejfcqU9GsoAMh12eSrxEbNySbLvkniWyqVHJ6yeoIiLztg7Tmyx352aD,GOLD,decent
1003429,x2017aaj,$83.00,03072018,SPOR,B,RPk5ssdd1CfumrKMMGZBt49v9uGvzMrBEeIGes7CGq1MFwpwaQRbhXS0EMqC,BROW,poor
1003430,x2018bdf,0,14072019,SPOR,L,SWKiKUfq9eyqUnHWGhJZA6gM7kiNPDmqJrWCvzZF4ZC7YSYHmOdoXA4nUhcU,YELL,used
1003431,x2020bfn,$81.00,18082015,SPOR,B,1duXeo3aK3TUWXCTzjWLpqsNsu9pGhIaEAVFPEBhJ6bVfjyBS82VCdbDKw7D,YELL,decent
1003432,x2019akr,0,14052020,SPOR,L,E0dC6HNik4ya2M3lPdJNGU2UvGvfhjWANX6IVnvlZAZWrqzfACppVYpcUvJ8,OLIV,new
1003433,x2020afh,$82.00,20032015,SPOR,B,BPA1H5K34rYo0rUcuOy46D8qt9mworuIeH2ZjxnL35C4UCFWuld9xlnPRGUf,TEAL,decent
1003434,x2015alp,0,13002020,SPOR,L,SiC70RYis9ykHuF4SuNkVL2uIGQOK7eKh55UZ5oyU49xNNwBRsH7qTLzrn3j,GREE,poor
1003435,x2015ayw,$65.00,18072015,SPOR,B,1Rgs4ipGSVkrPs3ihNMOvrNQ8Iphy09Y3l8gryOPENFHiwx327YRYP7pAzbF,YELL,used
1003436,x2015atn,0,06012016,SPOR,L,kUG2s71wJFmbYpo7t4T1p4Ye431yEw49lyhQmKH0lxrXhkbJYqK42tR6kJCg,AQUA,mint
1003437,x2014ajk,$100.00,16002016,SPOR,B,ZmZwCBsmxi7Kgwjmp8A1R30jRJJL4WNmYz05kHnQiqKLFaTP3tMaIqe4lO7h,MARO,decent
1003438,x2016aon,0,05112018,SPOR,L,uAH9KPBbCEhFXqSfZWGyqSJqfyhihAbIHl0ucfGrnsXFlmkzqNAvE21y7eBB,YELL,decent
1003439,x2020aok,$100.00,07032015,SPOR,B,7r0h31VSvEKL0LsBP4JWfpCn8wCgwzobiopJEFgaVb2kuKi8JfIaQgGTp2Xx,BROW,mint
1003440,x2014bdg,0,01052020,SPOR,L,vzxuH1TMzXcrrIEuJUE5RxIscRZUeX6slb6YzTNV0y0ObSXWtOwrtNIfnX9h,BROW,new
1003441,x2015aei,$51.00,12012017,SPOR,B,XRa0zjz6CCqgW2nh6elteCMlhhvY4FVoEPCuCELGyzG6RCIRXldL68mQ8vjg,BLUE,used
1003442,x2016bij,0,05002019,SPOR,L,eMYuWQqIWAeogXijXhBlUuIVO7S9OhpYF7S5wtE2TJChie18LPNfy3MK88Jd,BROW,new
1003443,x2020aps,$109.00,16102017,SPOR,B,V4ZO1omqw1nJ5W1kzwmPCI792DPtwYMAs7yjyUmUA4xddwgqXsApskHpvHhK,BLAC,poor
1003444,x2020alf,0,02022019,SPOR,L,9wxCo8qnHPf6RjIuQrs74fUixUa6P65zYynMS6ly0nQteVD84nDLYVZwkuBM,PINK,decent
1003445,x2017asl,$51.00,09072018,SPOR,B,RxOK8qB8W9W2kNYquv485Q95u7iCzIDv5UViLxwEBNJAhm7dOptMLY3SHLRR,PURP,poor
1003446,x2016ahn,0,25092019,SPOR,L,teNHEtDm3YzGxgJqPoIyUZ94yRFZE9HJ43cThGPsHtVg8UEQU5VR1dzwpOPZ,NAVY,decent
1003447,x2015bee,$32.00,14082016,SPOR,B,GufT6a6S8JkczVWgyoHC4UxPxGfnQmhFTvFm06dfpUVHj7AokPs2DWsTi1N1,SILV,decent
1003448,x2014bgt,0,01072020,SPOR,L,UatAZhythGL8SIysmbPQI0zmUEr8gS2HnwxCEU9CLWcmjoI4wvtYQPUTv8rf,GREE,poor
1003449,x2014bln,$45.00,01012020,SPOR,B,2fvoi6b7tH5zs1HWVhGndJN7VPVJwD7HSboKY5ILpOKAwnv6hv3JbOvgGCcX,BROW,used
1003450,x2015bdw,0,18082018,SPOR,L,6VRYX1XlzOaGzw9W1EnJ1vGR41cFavTE98j9hR7HVfzpPZlsi63peBRXkfxK,SILV,used
1003451,x2019bhn,$100.00,24082019,SPOR,B,xtnHISZYDj55gZYJOp2eSucW78UHX0rdsA1OmS3Hfcgme4CuCJLFzgy5m1gB,SILV,new
1003452,x2017bgb,0,25012019,SPOR,L,4mlPTJDPK3VrMS4xxYFiwrwLUUbdV6gDQBpmEKjfITv5PvhDeNo7lrnuONHH,PINK,poor
1003453,x2019aiw,$59.00,15092016,SPOR,B,CjKJM3gxCyX5bVfjGfbwoxhoFbFTr0g3dhXqSFnu5LFGQYqphpwlE9iGtsPj,SILV,used
1003454,x2019ava,0,21042019,SPOR,L,suzp5QSRiMZ5Yu0NSVYdloAn8XJKByCL003l2HDJijvdrmLGWBfT4irYksAd,YELL,new
1003455,x2019axw,$59.00,09042017,SPOR,B,XjFRHbEXfnphrtIkE2cAgcKj3v6VqAWQ6ikyRKxK4OhHECL0ilOenIlJ6emH,NAVY,new
1003456,x2020atp,0,02072018,SPOR,L,PqPCa5OR1xugev10cbo15lTvbxsZlTgMKf9eMmSVqDQFnDPrzoehfB9EMyzz,RED,poor
1003457,x2014bji,$109.00,21022016,SPOR,B,XY0TvMxry5LP7HvIu1y4ISVTac80NosmtnblsCrlpMsVR5LOBcBGlPQPt9aD,RED,used
1003458,x2014avb,0,01092017,SPOR,L,SDjigBG38BqTcFa00iVECMa4T0mFtoFA2CLKyjGiL0Pg1i3ocFWqPVZLu9qj,BLUE,new
1003459,x2020any,$23.00,13092016,SPOR,B,yMK2vW4lL1hvpnlqZ5LxxMQ8DDlCtvOoZj8gjECg7Gxr0ojwgvwTyngrLHXR,BLAC,decent
1003460,x2018bmd,0,05092017,SPOR,L,wxwqY4Jp09BYOhk8uQSkLiiVJDvwbgtKqfHhHgSGuUGnPdB7SVAmCOLehiDw,PINK,decent
1003461,x2016bfr,$108.00,17002019,SPOR,B,Et9KpYj1iVHRDV76hUWJTOTDmnwWjO69LzvKcRc0IsC4Ztf9dAMGKxpabIkz,PINK,mint
1003462,x2017axb,0,21032016,SPOR,L,rpFt4zPd69EiDNCmS9zRgJjQwMBFxwGuOOPABgzceFFsKIJQbu117ZS4Z800,SILV,poor
1003463,x2020ber,$108.00,23062018,SPOR,B,fKK4cC6VVwBOOaK5CAqpGP0CU3P0FAMO7iAC8OhRYg0WaLPzSSVUc0h1kSXz,AQUA,new
1003464,x2017apb,0,04052020,SPOR,L,yzFHibfBwGuZSCr06U49mtRh3GdT1B3hGSfQgEfRqmOCynIfQ4vwwW38skfm,TURQ,used
1003465,x2015aop,$55.00,13072020,SPOR,B,WYqXG4rpJVnGdUWWwit1eRaMgLBbeAGUSyc7n6uihjdGmXlMA8Op2KNCw7Mh,INDI,poor
1003466,x2016asc,0,24032015,SPOR,L,Wj60fibh6mTQH1KjxZLb0LGmA88LKwk8eYqdJeD03wD7ZqtFaqS0iBbsZ4qZ,GOLD,decent
1003467,x2015amx,$114.00,17062020,SPOR,B,razZYAq6MX322T88IllKJ3LSbSJNNrrrR3UIcXLSiUS4xl6lMEYiyEuAqV6Q,GOLD,poor
1003468,x2015aku,0,18102016,SPOR,L,WaQmyDnvXN32KikYo952MYdxMUIcqCdgZjTYGI9qfLytpB5iG6PcCqfV5deY,GREE,new
1003469,x2016bkw,$33.00,24102020,SPOR,B,REeY1EjytNnMyarO6vdnHNGHqCY9hBugxsocaQ5Q2iwSrlP35aFg0AP2sYyY,GREY,decent
1003470,x2014bgt,0,05072015,SPOR,L,4bnYbnmaNpCwBQh0szz44DyD1l8KDnEFcPAiRknP5sASCtOQwRllqb4Txv3v,GREY,used
1003471,x2017aig,$82.00,18022019,SPOR,B,6JSgHY9qo5sOqeRWiVHic30ADpJukhBTCabC96jNDeW613VH4ohvciwiIVCW,RED,poor
1003472,x2018bdr,0,21012016,SPOR,L,Ttjeksp9UyV4WVYeJygzF5Sbpx6wTTFSiQFXU8QaBjnYdSgrZItTQSTTXfxK,GREY,new
1003473,x2020aht,$101.00,13112017,SPOR,B,A00AIG6V36PY1CqZNvtYv2nJ1vxyGUb3EGmSM5nU0iWhQ0bRfvbBDTnxIsOo,INDI,mint
1003474,x2015axv,0,16112018,SPOR,L,xujanKU4vfNbU2Ztuc6QNEpIp8OaaznMCVUb55Xl0S3gvAsOgjzAeMTo2eXl,OLIV,decent
1003475,x2020and,$31.00,16092020,SPOR,B,kSKF4BgDYShnCx9rmXH5DUXSJvgsvwNKxNYoKKLKjPoxAzvQjgS3t4DTXxr5,INDI,mint
1003476,x2014avb,0,17042019,SPOR,L,SE4653Cd8DyExgqagn5z4xuWOkt72SnLMtP4gOSqM0QYLbweAtQwnsjXqPjZ,TURQ,new
1003477,x2020azu,$91.00,06032020,SPOR,B,6xlNffn4bAHTTjJN716CWb8wGjwYNsgGEi9D6kPISk9mJziqArnFrQIhwvOS,ORAN,decent
1003478,x2015ajx,0,24042015,SPOR,L,g5TLwSFIdulrhygHAVDNSAd9O8sCifGmZ66rCXPyvKlbbXmLXKIOxN4qWeD4,TEAL,decent
1003479,x2014axn,$89.00,25062019,SPOR,B,AVzT8aYbfaS9qkywVNFaQPbuL2xVnPT3tcgxD0RtG64iD6WdKXCQ0FCGitRX,YELL,used
1003480,x2017aca,0,11112018,SPOR,L,yNejffUYcEK6G8CUpf3atWtH0nzvs0uStYslIsEGvHHwzlf2HvpbVCsVybKH,PINK,mint
1003481,x2019bbb,$32.00,07112018,SPOR,B,1GFHzcFm2fOsLCje66rmatluElHWMVLKUmC2tvNTGcrm7bpqCRA0ekYHvt2l,BLUE,decent
1003482,x2020axo,0,11062017,SPOR,L,E2DkoCr8xAcZC98OdmnAjtOeQWrPJ94pUXzbJM9ABta5HaBxdAg6AJp0KGUz,NAVY,used
1003483,x2016baj,$37.00,06062018,SPOR,B,vH9s88gHevGfEa8ovHy0ON6K8mwl14rhzDVoUmkwBjgdHmNhezfZ5pLbZt2l,GREY,poor
1003484,x2015abm,0,13002020,SPOR,L,6KKNdiUNH0gUGaCeEUyrcR3z3fAjH8ynmNk1HwDOXiA8p0xZunH58dM1WGxF,WHIT,mint
1003485,x2019akc,$73.00,22072015,SPOR,B,qkqiuDuxnlccU0pkwDCCzPsGrvls1t4asSITF83dF0oboV4uIP99gnwmavwc,GREE,used
1003486,x2015bem,0,24072017,SPOR,L,nxzymuACOUe7Ps7DfAZieWRytHAmppHbyjgLlE8x3ClT7Ja4yF4MdJcOeTAF,AQUA,used
1003487,x2020bhb,$47.00,10032016,SPOR,B,pB5uuV6Rja0Z9hzaBtb3Tg6D4yBXcX7MCx2eHpMWgYgvq5EpCBnPUcRyK5Ov,ORAN,poor
1003488,x2017aor,0,18052018,SPOR,L,UD4VlM2p56oo1wfrPONTN1vFjWQzglofq72YWQ37Li9futXYMeY3KvFlRizQ,GREY,poor
1003489,x2020bfn,$118.00,13062020,SPOR,B,VjcEMCCfLiqlZm2vfjc2NRgSK2RcBhLDmc2L2rSYoW4ZDudS0QtAvMt48zer,TURQ,used
1003490,x2017bdz,0,19012016,SPOR,L,x1JJTULEJZNVczNq4Vt1wWuYrLSSkReLw3mC5wtavsU3yqj8HWZ0e71PjoEv,RED,new
1003491,x2016ahs,$38.00,11092015,SPOR,B,8eKZVCzpOLdlGOi63G21Xqht7NKTK4wzARKxkuO4oGworprZYmJeE6fWqQbc,GOLD,decent
1003492,x2015bbl,0,19102018,SPOR,L,HzXofbVM0DWPjnI4agXFX0NijVk0BQCO7UPlH0726GjsRhwFuAYPuZFvttFv,OLIV,poor
1003493,x2014ayn,$70.00,15112020,SPOR,B,QM2uerOwVbfPvOVSID5QMCJ9382bo2V6mTIvkWlU06uASbeThm5aSPp8iDaf,RED,new
1003494,x2020awe,0,05052019,SPOR,L,vukYEVJ9mA3xteZHu8oUytyA7vGx1FoSC56NMgWIfK9xCotytMgGB59sJE8j,MARO,mint
1003495,x2015arl,$85.00,24072016,SPOR,B,hFytLrT4zmdOVGNgBVfqKKCbaRoPnFV3bonK4voIkBHy9eiioxrBpcL76J12,TURQ,decent
1003496,x2016anr,0,06002019,SPOR,L,loEQbsHvBodPsF3f0NFUqiRpwx60C8bNasUqWHIxLL19H8uBXYBVL3gPYXGW,ORAN,new
1003497,x2017avz,$54.00,24012020,SPOR,B,BdKjNjN9qit8HOrF1HD0uWG9PGrM6gSYJua41IpwDA91Vs3CBx3MkCO2y3tA,NAVY,decent
1003498,x2020bgn,0,14062018,SPOR,L,RQVqlKPRrLrs8bUoPljOs7aD8k34sEDMxlNPJzAFIorGc21V5AmH1h35bI7a,OLIV,poor
1003499,x2015ayw,$101.00,22002015,SPOR,B,5omAxrOdIITHv83HN4Yy0oX7elBuNTitJHmIOaL9Lce4XW5Q3Sf4hsSQmYcP,RED,used
1003500,x2016beo,0,25072015,SPOR,L,KZAwFYJt8AlgPgeaq9jsXpVopwaYkUdUVOIxtansR1YEhLyQaEbrxTMrd9N7,SILV,mint
1003501,x2018aom,$47.00,03042018,SPOR,B,WEbVj1FMUEWGPrI4Qi0799nxBR9uhQo0EQvpkOIE8ZZWehjzyK7Iib4aML3Z,GREY,poor
1003502,x2016bel,0,10062017,SPOR,L,35oJsWXPONoYkcvlSIF8WqcF4WVMXfvekIVtqvlAr4Z2SoWdoSMRFHvKCmyj,PINK,poor
1003503,x2018abr,$62.00,01062017,SPOR,B,b6LZbdzsaQzL2GCcv2nksc2j8A1npa0mCXLaQ4JJwQ2xpDHfRTEl6Ob6Xorg,BLAC,decent
1003504,x2020awa,0,02072017,SPOR,L,vgZltxRYfmLooExikIWjxUxqemt1yDDKLH2j3V7tNImpwySMrjlGtVtwAk4o,OLIV,poor
1003505,x2018arc,$94.00,23102020,SPOR,B,ACPdItQe2MENDY8NiRIpb8S5iZszVDSOvXcqGWz11KtAzHIlfRm4PRqFZNXJ,NAVY,mint
1003506,x2015bce,0,11032018,SPOR,L,GH4ZPeR0wjQ2EIouoG9AU9IYS9XQlkUAgGWtxKyEefFXSjtTBDCP1xcCCUbF,RED,new
1003507,x2016awx,$41.00,13062019,SPOR,B,xD14ln7JatZGLl1eY8LgjB7Giu6aU75KJLrav4sJ1jtInEzfSkBG8sO9S3Ac,WHIT,new
1003508,x2015biu,0,15002019,SPOR,L,bV1PzUfKYd50PZGIG1GxRiYK2rjPdBdTZDluHxXxO5eU3QYf2I3PmuQZ1fHs,INDI,mint
1003509,x2018bft,$115.00,04082017,SPOR,B,0InplRkXBwahsIf4XKjr7wdR04uP8I5g7vcTjABEX6f2Q5HwsNbT5gMjlkWw,AQUA,decent
1003510,x2015bcq,0,19062018,SPOR,L,WJHQ5qNyYamYCJqYcXxsvRsUyJcz0LSAzjvf7TsPLj4Zgw6d6xqzt3lAlg0z,GOLD,decent
1003511,x2016aas,$112.00,05072018,SPOR,B,YOr21KwPngVKZqItAB5aURYbPFMViK283mIkxniRGYLcwf1q1gaUbHGPG5KH,NAVY,poor
1003512,x2019ayv,0,05042017,SPOR,L,AmATIUqTsBU7T6m72xcaCdCwCR2lKTvzdgh5jKm2EFyqTz7giFFebsVf8Ynr,WHIT,mint
1003513,x2016aot,$45.00,21112015,SPOR,B,lXk1SOC9znNqSTCc6rpm2DZBBuczdvrxQEX7g2ZCyJRd9ZkqM8av1LXVGofr,AQUA,poor
1003514,x2019aqx,0,13082017,SPOR,L,wmo1mPLMqM5CkkAepIN00G9k4xgY0r0FL43bIpQwE6gt66bevSJIYAqs1U2B,ORAN,mint
1003515,x2015bee,$16.00,17052017,SPOR,B,HQ31KCXzxw6ILIR0IRc18d96FczlSJij3gUs67jhdxlr0wjuMhubLqGEjR7Q,TURQ,used
1003516,x2016arw,0,25052017,SPOR,L,QtkGaaRNeHJIlfNv6qJssG2L2aRg6XM3sbNgVRERTn3Y4bmvnmC7ig9QJ77B,ORAN,used
1003517,x2016aqr,$113.00,12102019,SPOR,B,D5RBVfoU9wRJ8BSDUzL8DlGKGQZysoX2q9lO66nRwVwO7qF1nk4wUMbMkAsa,BROW,poor
1003518,x2014axj,0,25002015,SPOR,L,aP31cv3Qc802O7rSIOXVKtddI4pbtNhkymGCCM2WrGYqwg5JbiS0c8m1eAWR,TURQ,decent
1003519,x2017biy,$58.00,19092017,SPOR,B,VloLbCsZGWWbmDmSiAuUc4lWj4cwBoYRYkJ3OIZv01wnPaeoYuWUNdu7O91k,TURQ,mint
1003520,x2020bkl,0,11032016,SPOR,L,3c7XIlgPftsKjTAh8ZL5NoOIUQIWOG8Cr1hE4sRvNiruhuLsxkFBX2UI1zw2,GREY,new
1003521,x2015atn,$85.00,06012016,SPOR,B,xycPI5AO7GLA8UZpINHZFZIcnHHP5Mb0wMpdPByNVkALbZdnEpnnebms85Uw,YELL,used
1003522,x2014aes,0,06092017,SPOR,L,ln2DdABWqIYETUEpzGtSBS06GvuV6vyfNiFDJHYb7EHy7DYvinaFYK5Ve0Zv,TEAL,new
1003523,x2014ali,$31.00,03052015,SPOR,B,kY4KbhdS1Y3DwtfBR3aUgRWNyrxH0aXF3wpnNfQi2flqtSw4R2qEexzNaTpu,GREE,poor
1003524,x2020akm,0,17102017,SPOR,L,4x7ukBWLmhOpBxBMKUSbcVK0zU6eIgGGc1jdPyLRtNkIzRzI7R1RdOkMZXsU,NAVY,decent
1003525,x2016afc,$54.00,22052015,SPOR,B,6E43XWPTKrCFMBau2bQt0FNKrcenQf7Iwypi6rW0JmaB64jfjbmR3SIOu5H7,AQUA,poor
1003526,x2018atz,0,21042017,SPOR,L,k0wdIsU9Un0tKbzn4QyTEtxzxffOq6R6pwNosNQmD1kdxK4FsaaD18wedu9j,PINK,decent
1003527,x2020aje,$53.00,23082017,SPOR,B,de1yhBoIq20a3D7MYbREQjBK3jnlu7o0Kbw7djw2y5hIFqlDPig7TASSv1Su,PURP,poor
1003528,x2019bdk,0,06042017,SPOR,L,doZUbATHPc2fvSibpucdTlERWsXAEBqteVQ71cChmrElQE1W3yxRnaareOxo,RED,used
1003529,x2016alb,$45.00,21042015,SPOR,B,u5aPZTCcQSkAsNyYbr7aRHd29RyliQGnSr5BBsrdHr3PGoQyR0USFm2sAy22,GREE,used
1003530,x2018bff,0,04022020,SPOR,L,kdSk6KhurvGhu2i5oraR26tCwrPNt5FNLAqisDVanrl07xEhDp3euaYufkjr,NAVY,decent
1003531,x2016anr,$27.00,18082016,SPOR,B,BczW2zDylPFKjuwS9dYqgnnkFWa1mJ6nNgp7sJicO8qtdkVHdQ0fhRV1yNpU,WHIT,new
1003532,x2015bek,0,20052017,SPOR,L,ykABeW5deg55Wje2Kuf0Q19ATYNGqkmoWxYvvg7dw0dI53E69oWS0Cd5TVQr,GREE,new
1003533,x2014abg,$120.00,03112015,SPOR,B,9l2DkzxU4ck6hDQfvoROy3zjyNwv7geSuGnvwHYfHwXIuRozc6rKr5FPjaeJ,AQUA,poor
1003534,x2017aof,0,10012019,SPOR,L,M2dUgeKTkfOgvQ3JsEOH00vbYfJ9YCvB0XmDzJDvceSS24zFjfGmYusKFo8c,ORAN,used
1003535,x2018bdt,$67.00,21062015,SPOR,B,qx6N3Ml2wloRnOlxlJoK3B7T8vq4qjZEtEwg9iYGCmZe5k40g9ImMCDWzccq,GREY,mint
1003536,x2016bhd,0,15002020,SPOR,L,qsJ0phiw2AygMRrLIzbVVUcW5x1ayZpbjbXbLjqC57DSv4gmVDGH7CEdkrcK,YELL,poor
1003537,x2015bkd,$71.00,20052018,SPOR,B,EgUnUGS6bDeD244hpdOP9cEkLuGGHLiek1gqEbx7C0F01vTfQwlpiXVGrwfk,NAVY,poor
1003538,x2014atx,0,17092020,SPOR,L,kczb5a8WBDx6wRjToeTfhw2bfpk4BqocNxfJ8FWvgKGoAVwWmC69vaoGfVlW,BROW,new
1003539,x2019ava,$108.00,14102015,SPOR,B,4it0wGftmad2drJoPnPDnVIFTzt4juffyNiMLPr0vtDmvSaC2H6lb68KKTxK,GOLD,decent
1003540,x2015aio,0,25102020,SPOR,L,lm2TGN63eL8LaIdbUTi63JQra8Zqs0L2IHmdYuIhjgHlZV8wVACBqU6vsypQ,OLIV,poor
1003541,x2015bhf,$58.00,02062018,SPOR,B,7tOx5miDWnLmR9grSh9sP4IM91wddkPex1FDY1rXo7Gu5GUF6nwdobNJWtgY,WHIT,poor
1003542,x2019ala,0,22002017,SPOR,L,1rin2aCPSFVcBwGZiEz7JTrayhSpgA0EtFTJ7DagMicTtPfqWZoQBJTrqjV0,PURP,poor
1003543,x2015arl,$17.00,14072020,SPOR,B,WGqrJ33EJsCVxkjOrlviHitE24omIfkaFAwyWt2iQ0VlN3UTblgS2cAsibhh,BROW,decent
1003544,x2016ach,0,18062015,SPOR,L,41rhPN5KEi190oDPby16rfqRUxG1897mcNkzuk6MDdjiZlRlLydRg8YN9wnr,TEAL,mint
1003545,x2015ase,$77.00,17012019,SPOR,B,QOKFh9qWF1vB8aztyhfcKEoYY0L3aOyvjMlMr7zEjjhpr4n6zjZXXNPX3XKV,ORAN,decent
1003546,x2016aat,0,10082017,SPOR,L,GPXTNsix6VnibIZCTplPBz2oZfUTDad4yh1RBxIGARneR6ZdKu516ooqDATz,ORAN,poor
1003547,x2019ape,$99.00,19052015,SPOR,B,fieZ77oZgMk4UCm52iB3Qtz59Csktk9jFBLJoyxaaETEbHjI6MMq1wLVt0K6,BLAC,used
1003548,x2017bep,0,04102018,SPOR,L,HCfvDxUY06rqOhIY5ad3qX11ftSeYeynFgjqKwlWb6CWesTW6fqnqg5x1W2l,MARO,decent
1003549,x2016aqp,$27.00,01002020,SPOR,B,5M8xNkUnt2M39EIWDqf2Nvc84kMUImhC1f9fziFTJrCOYJvEIUxSjiVOhuZF,BROW,mint
1003550,x2018acf,0,04032017,SPOR,L,QPJC0MHmavTya1VV2UwpCsPuH3Qzh1pVOKv6VZQUi8P4M69EzWxkDc1AQodb,RED,new
1003551,x2020aft,$112.00,25112020,SPOR,B,cDLL0Pnqdk0SCPSJOCjGT7NzthQOB71ftNvrP1TSt8wpH2U0VlUslctlOfCR,SILV,decent
1003552,x2015aei,0,10062020,SPOR,L,YUrM76gKKYR2k4kVlQgrhElYXUe5Tl81B30UMyL8wY9Rmt72UKr15vI3sKYz,INDI,mint
1003553,x2020aih,$70.00,24062016,SPOR,B,vGCCH3tpuvN5p5mKsZ2ZE0VfdbGQLJuKRa8vYGPr9PkbBabPOpWDccyUQwQv,WHIT,new
1003554,x2019bbz,0,10002019,SPOR,L,YGj5AWBaItegXSW9wiUMTw64oHzgE7iDvbJvCTGDoa71YpKxdDmjGe7Rmjuy,MARO,used
1003555,x2020amp,$48.00,12082018,SPOR,B,rAGQnVIsN6neWXdlnVgeidtAkX8O1WpojlqVJZZKpB2ggoagqudsx0i6VevZ,GREE,used
1003556,x2017bbm,0,08032020,SPOR,L,ipwLLzv45afPmlf1u4kCPXsWQROpjtFA7wn3boaBHErTWeyL66X4f66Za8vJ,BROW,mint
1003557,x2017bbk,$67.00,18032016,SPOR,B,IR3xHDye9bAuQ77OfZv2fEcDpRjOnSWr3NAGnVU89GjsYHiJQwdw0Fcz3BDp,GREY,used
1003558,x2017abu,0,05052020,SPOR,L,8qj2huGlyNQR21pACCY5Vaxt7shfLV3aRBKd8Jks8OSnCGvEooNXrjyAdrUF,PINK,new
1003559,x2019beb,$28.00,25032015,SPOR,B,yhW6T2jwjchCIHqouzqfLRkuvBiZ9OQv0mpyPUh8gavRd3iCBYwqMbCOLImr,TEAL,poor
1003560,x2014adf,0,11012015,SPOR,L,9Zrq6aAkqURVJFCgWU6zRj1K9M6MAqYvg34EuY8AmQ5hGl26r4grRID9FWse,WHIT,decent
1003561,x2019bhn,$32.00,20102019,SPOR,B,3PvZuVsKQcTWjtnJy52gBxI6njlV0TphaT3vbmFsYxpENyyul9Q9CI68lflu,ORAN,decent
1003562,x2015bmj,0,06082015,SPOR,L,R6oji4zJeIOO3n4KzNmrcJS5c6gXgbdHlbrFF0A01YrHA4KK4uDNwBdKh2Yx,AQUA,new
